,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
166,0.571,0.477,2,-12.319,1,0.0392,0.6,0.391,0.111,0.466,77.954,66gYCVuAKeIlVgTbAmAbWq,233072,4
167,0.618,0.532,5,-6.979,1,0.0258,0.165,0.0,0.0846,0.428,97.395,7svRDEluRfEVYT6r1P6ePB,193598,3
168,0.384,0.165,2,-9.601,1,0.0446,0.958,0.0,0.101,0.333,68.469,53Wsf11ElpPr1WAGtRQlcx,223347,4
169,0.387,0.234,0,-8.861,1,0.0373,0.736,0.0,0.084,0.408,78.65,6MLHg35rlksBc5OBcdZvJi,230353,4
170,0.562,0.455,5,-8.937,1,0.0307,0.417,2.07e-06,0.103,0.395,159.878,07YRZrOmEGdDicx0YziCPf,204998,4
171,0.589,0.465,7,-7.496,1,0.0285,0.251,0.0,0.102,0.218,141.843,480bysjBjUKRHgznJOalrA,242933,4
172,0.73,0.403,4,-10.146,1,0.0483,0.718,0.00242,0.0985,0.502,124.901,3rUw4cRDeYVZhjkUXBnFUQ,229227,4
173,0.386,0.136,6,-9.267,1,0.0458,0.932,0.0,0.0653,0.0976,67.016,3cWI6Hj9LQ0MfMuhw9uSMc,225853,3
174,0.667,0.282,4,-9.154,1,0.0395,0.838,9.73e-06,0.0854,0.512,89.955,3wD9lRUL8hYJzPnJDSCzD9,198898,4
175,0.614,0.527,10,-6.374,1,0.0302,0.597,0.0,0.11,0.354,121.941,42bbDWZ8WmXTH7PkYAlGLu,211764,4
176,0.556,0.528,4,-8.033,1,0.0266,0.615,0.0964,0.122,0.163,159.821,1HNywa8Bk0TmzRwQrzhtPo,285480,4
177,0.725,0.314,2,-10.201,1,0.0495,0.769,0.00103,0.0659,0.395,80.018,3X4LgKKFfoueosYUMGKt5P,211600,4
178,0.634,0.505,0,-7.753,0,0.0341,0.506,1.8e-06,0.116,0.136,89.045,614GWtz7F9A61E9OPZqNkU,218827,4
179,0.517,0.525,9,-7.494,0,0.0492,0.217,0.0,0.107,0.478,170.049,5rWjy4ys7LdinaFKZQBlZh,240867,4
180,0.693,0.257,6,-7.785,1,0.0356,0.869,0.0,0.11,0.603,90.012,7JEUg9KqmpdIE5Nbb9ss66,182667,4
181,0.373,0.293,0,-12.794,0,0.0368,0.792,0.000174,0.122,0.249,104.691,4FdZw6BbWYPHmd9VTgIMoU,204018,4
182,0.427,0.131,8,-12.785,1,0.0341,0.931,2.05e-06,0.121,0.361,156.892,3Fd1DPWahuBsv7HvcM36qG,215710,4
183,0.549,0.413,4,-5.587,1,0.0362,0.756,0.0,0.0939,0.29,139.981,3xRcQ04b0l5RiU2w7lJhCD,225920,4
184,0.467,0.317,2,-12.534,1,0.0435,0.628,0.0,0.091,0.418,178.643,2lXNibPcBjxEqtMfV15Mv2,159680,4
185,0.557,0.446,0,-9.196,1,0.0464,0.581,3.33e-06,0.0637,0.266,104.03,3OyabaomC5SxrezRoMf8Xy,225029,4
186,0.507,0.455,8,-6.492,1,0.0279,0.356,0.0,0.0889,0.333,137.87,1PZG9IBZMCY6HdK2v8kSYo,235393,4
187,0.655,0.592,1,-9.901,1,0.0443,0.156,0.000254,0.0918,0.584,92.033,7gKB72lW18lE0pfo9GMzMJ,198480,4
188,0.665,0.312,11,-9.91,1,0.0424,0.723,0.0,0.113,0.108,119.857,53wyb1M1ffHqXLwmayttK0,218818,4
